,favorite_count,favorited,full_text,tweet_id,retweet_count,retweeted,Unnamed: 0,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
1043,3096,False,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,707377100785885184,1014,False,1093,,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,None,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,0.637225,True,bloodhound,0.0945421,True,cocker_spaniel,0.0697971,True
1044,2349,False,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,707315916783140866,596,False,1094,,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,bernese_mountain_dog,0.9792350000000001,True,shetland_sheepdog,0.0110368,True,appenzeller,0.00397111,True
1045,2653,False,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,707297311098011648,737,False,1095,,,,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,blenheim_spaniel,0.370717,True,shih-tzu,0.201566,True,black-footed_ferret,0.101559,False
1046,2468,False,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,707059547140169728,635,False,1096,,,,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,samoyed,0.8973120000000001,True,great_pyrenees,0.0391802,True,kuvasz,0.019516,True
1047,2076,False,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,707038192327901184,740,False,1097,,,,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.642426,True,llama,0.0573062,False,french_bulldog,0.0541865,True
1048,3885,False,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,707021089608753152,1274,False,1098,,,,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,0.559658,True,golden_retriever,0.314673,True,pekinese,0.0666717,True
1049,2198,False,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,707014260413456384,561,False,1099,,,,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,chihuahua,0.58378,True,italian_greyhound,0.129683,True,toy_terrier,0.08915269999999999,True
1050,1942,False,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,706901761596989440,545,False,1100,,,,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,wild_boar,0.859499,False,hog,0.12898099999999998,False,warthog,0.0113178,False
1051,3132,False,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,706681918348251136,917,False,1101,,,,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,0.717584,True,miniature_poodle,0.15143299999999998,True,norwich_terrier,0.047087000000000004,True
1052,2431,False,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,706644897839910912,1026,False,1102,,,,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,space_heater,0.137871,False,chihuahua,0.132928,True,cougar,0.11386600000000001,False
1053,2053,False,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,706593038911545345,595,False,1103,,,,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,None,,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1,four-poster,0.6964229999999999,False,quilt,0.18931199999999998,False,pillow,0.029408799999999995,False
1054,3298,False,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",706538006853918722,1349,False,1104,,,,https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,0.541794,True,pembroke,0.0949184,True,pomeranian,0.08543939999999997,True
1055,2972,False,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,706516534877929472,968,False,1105,,,,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,None,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,0.7726850000000001,True,labrador_retriever,0.0716653,True,golfcart,0.020993099999999997,False
1056,3274,False,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,706346369204748288,867,False,1106,,,,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,tibetan_mastiff,0.956462,True,rottweiler,0.0253809,True,appenzeller,0.00867921,True
1057,20156,False,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,706310011488698368,7395,False,1107,,,,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,None,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,pembroke,0.6981649999999999,True,chihuahua,0.105834,True,bloodhound,0.0620304,True
1058,1623,False,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,706291001778950144,450,False,1108,,,,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,None,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,border_terrier,0.587101,True,bull_mastiff,0.16408699999999998,True,staffordshire_bullterrier,0.105011,True
1059,2600,False,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",706265994973601792,872,False,1109,,,,https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.743715,True,pekinese,0.114042,True,saint_bernard,0.0477152,True
1060,4888,False,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,706166467411222528,1511,False,1110,,,,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,samoyed,0.430418,True,kuvasz,0.2796,True,great_pyrenees,0.11748,True
1061,2945,False,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,705975130514706432,684,False,1111,,,,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,staffordshire_bullterrier,0.5877640000000001,True,american_staffordshire_terrier,0.281429,True,bull_mastiff,0.09479810000000001,True
1062,3024,False,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,705970349788291072,836,False,1112,,,,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,0.776346,True,labrador_retriever,0.11241300000000001,True,chow,0.0369529,True
1063,2262,False,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,705898680587526145,518,False,1113,,,,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,0.808276,True,border_collie,0.059437000000000004,True,groenendael,0.0267203,True
1064,1841,False,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",705786532653883392,485,False,1114,,,,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,None,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,web_site,0.550294,False,labrador_retriever,0.14849600000000002,True,golden_retriever,0.148482,True
1065,3006,False,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",705591895322394625,1077,False,1115,,,,https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,None,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,0.877207,True,italian_greyhound,0.0478542,True,miniature_pinscher,0.0356381,True
1066,2825,False,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,705475953783398401,858,False,1116,,,,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,0.908784,True,labrador_retriever,0.0303612,True,tennis_ball,0.00499562,False
1067,4180,False,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,705442520700944385,1506,False,1117,,,,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,great_pyrenees,0.309106,True,kuvasz,0.224556,True,seat_belt,0.2021,False
1068,3619,False,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,705428427625635840,1567,False,1118,,,,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,chihuahua,0.774792,True,quilt,0.0730794,False,pembroke,0.0223651,True
1069,2847,False,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,705239209544720384,706,False,1119,,,,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,Jimothy,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,chihuahua,0.15795,True,toy_terrier,0.0899203,True,mexican_hairless,0.0632245,True
1070,2453,False,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,705223444686888960,748,False,1120,,,,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,Bode,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,egyptian_cat,0.0905082,False,chesapeake_bay_retriever,0.0773733,True,mexican_hairless,0.049471499999999995,True
1071,2038,False,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,705102439679201280,488,False,1121,,,,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,Terrenth,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,0.457672,True,chow,0.27910100000000004,True,pomeranian,0.07692230000000001,True
1072,2073,False,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,705066031337840642,572,False,1122,,,,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,Reese,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,airedale,0.868658,True,irish_terrier,0.0275871,True,otterhound,0.025323599999999998,True
1073,4060,False,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,704871453724954624,1055,False,1123,,,,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,None,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,norfolk_terrier,0.689504,True,soft-coated_wheaten_terrier,0.10148,True,norwich_terrier,0.055778499999999995,True
1074,4827,False,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",704847917308362754,1423,False,1125,,,,https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,None,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,golden_retriever,0.85724,True,labrador_retriever,0.13546,True,tibetan_mastiff,0.00190332,True
1075,2509,False,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,704819833553219584,918,False,1126,,,,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,Chesterson,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1,guinea_pig,0.994776,False,hamster,0.00406879,False,wood_rabbit,0.00020586900000000002,False
1076,6310,False,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,704761120771465216,2732,False,1127,,,,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,None,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,siamese_cat,0.202294,False,chihuahua,0.100418,True,basenji,0.07209650000000001,True
1077,2755,False,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,704499785726889984,938,False,1128,,,,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,None,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,chihuahua,0.37654099999999996,True,siamese_cat,0.09805710000000001,False,labrador_retriever,0.08521089999999999,True
1078,3232,False,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,704480331685040129,1010,False,1129,,,,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,Lucia,,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,samoyed,0.9792059999999999,True,pomeranian,0.0071854,True,arctic_fox,0.00643809,False
1079,7572,False,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,704364645503647744,3335,False,1130,,,,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,Bisquick,,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,pembroke,0.9806950000000001,True,cardigan,0.0185044,True,chihuahua,0.000215293,True
1080,1497,False,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,704347321748819968,327,False,1131,,,,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,teddy,0.2333780000000001,False,feather_boa,0.0884744,False,brittany_spaniel,0.0829173,True
1081,1770,False,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,704113298707505153,539,False,1132,,,,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8,10,Stanley,,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,2,otter,0.9455370000000001,False,mink,0.018231099999999997,False,sea_lion,0.0158608,False
1082,1764,False,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",703774238772166656,420,False,1134,,,,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,None,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,labrador_retriever,0.9901190000000001,True,chesapeake_bay_retriever,0.00802558,True,curly-coated_retriever,0.00124229,True
1083,3101,False,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,703769065844768768,1066,False,1135,,,,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,None,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,0.838994,True,greater_swiss_mountain_dog,0.0888003,True,bull_mastiff,0.0316839,True
1084,2434,False,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,703631701117943808,628,False,1136,,,,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11,10,Bella,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2,window_shade,0.909533,False,window_screen,0.0114266,False,brass,0.0088821,False
1085,3659,False,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,703611486317502464,1433,False,1137,,,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,pembroke,0.756441,True,basenji,0.126621,True,cardigan,0.08011669999999999,True
1086,3598,False,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",703425003149250560,1271,False,1138,,,,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9,10,None,,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,miniature_pinscher,0.29286599999999996,True,sleeping_bag,0.142122,False,italian_greyhound,0.070849,True
1087,2322,False,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,703407252292673536,647,False,1139,,,,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10,10,None,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1,doormat,0.201058,False,turnstile,0.0885832,False,carton,0.0829238,False
1088,3327,False,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,703382836347330562,1071,False,1140,,,,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12,10,Charlie,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,golden_retriever,0.945664,True,standard_poodle,0.014391999999999999,True,tibetan_mastiff,0.012021700000000001,True
1089,1822,False,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,703356393781329922,361,False,1141,,,,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9,10,Socks,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,border_collie,0.894842,True,collie,0.0973637,True,english_springer,0.00303674,True
1090,1885,False,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,703268521220972544,510,False,1142,,,,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,None,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1,wool,0.5254340000000001,False,fur_coat,0.236391,False,kuvasz,0.038243,True
1091,2455,False,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,702932127499816960,676,False,1145,,,,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6,10,Chip,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,wallaby,0.41071,False,wombat,0.23933200000000002,False,beaver,0.149605,False
1092,3071,False,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,702684942141153280,999,False,1146,,,,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11,10,Lucy,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,0.514085,True,chesapeake_bay_retriever,0.173224,True,brittany_spaniel,0.11838399999999999,True
1093,2077,False,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,702671118226825216,529,False,1147,,,,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10,10,Rambo,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,0.381227,True,sussex_spaniel,0.212017,True,clumber,0.12862200000000001,True
1094,11622,False,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",702598099714314240,3232,False,1148,,,,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11,10,Sansa,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,0.21917899999999998,True,badger,0.13358399999999998,False,siamese_cat,0.07443999999999999,False
1095,3120,False,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,702321140488925184,985,False,1150,,,,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12,10,None,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,west_highland_white_terrier,0.769159,True,scotch_terrier,0.0643688,True,old_english_sheepdog,0.0437634,True
1096,2341,False,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",702276748847800320,721,False,1151,,,,https://twitter.com/dog_rates/status/702276748847800320/photo/1,11,10,None,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,boston_bull,0.697303,True,french_bulldog,0.239015,True,american_staffordshire_terrier,0.019838099999999997,True
1097,4537,False,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",702217446468493312,1264,False,1152,,,,https://twitter.com/dog_rates/status/702217446468493312/photo/1,9,10,None,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,0.242419,True,chow,0.2268,True,cocker_spaniel,0.19408599999999998,True
1098,3273,False,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,701981390485725185,921,False,1153,,,,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12,10,Fiji,,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,pomeranian,0.491022,True,weasel,0.130879,False,yorkshire_terrier,0.099241,True
1099,3653,False,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,701952816642965504,966,False,1154,,,,https://twitter.com/dog_rates/status/701952816642965504/photo/1,11,10,Rilo,,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,0.33170700000000003,True,miniature_poodle,0.272485,True,standard_poodle,0.169415,True
1100,3358,False,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,701889187134500865,1300,False,1155,,,,https://twitter.com/dog_rates/status/701889187134500865/photo/1,11,10,Bilbo,,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,french_bulldog,0.902856,True,staffordshire_bullterrier,0.022634099999999997,True,soap_dispenser,0.011973200000000002,False
1101,1990,False,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,701601587219795968,429,False,1156,,,,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10,10,Coopson,,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,chihuahua,0.993661,True,pembroke,0.00150487,True,toy_terrier,0.0008666069999999999,True
1102,2675,False,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,701570477911896070,875,False,1157,,,,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",9,10,Yoda,,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,yorkshire_terrier,0.90799,True,silky_terrier,0.07688289999999999,True,australian_terrier,0.00847276,True
1103,2533,False,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,701545186879471618,576,False,1158,,,,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10,10,Millie,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,border_collie,0.280893,True,cardigan,0.11255,True,toy_terrier,0.0533172,True
1104,11594,False,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",701214700881756160,4794,False,1159,,,,https://twitter.com/dog_rates/status/701214700881756160/photo/1,12,10,None,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,chihuahua,0.615163,True,pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True
1105,2117,False,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,700890391244103680,531,False,1160,,,,https://twitter.com/dog_rates/status/700890391244103680/photo/1,11,10,Chet,,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,white_wolf,0.16656300000000002,False,schipperke,0.12235599999999999,True,west_highland_white_terrier,0.119247,True
1106,2344,False,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,700847567345688576,470,False,1162,,,,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10,10,Crouton,,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,rhodesian_ridgeback,0.25251399999999996,True,redbone,0.153005,True,whippet,0.135199,True
